GPS,PlusPoint,
"37.33858599999995,-114.86668500000002",859784QM+C8, 859784QM+C8
"37.33858599999995,-114.66668500000002",859788QM+C8, 859788QM+C8
"37.33858599999995,-114.46668500000001",85978GQM+C8, 85978GQM+C8
"37.33858599999995,-114.26668500000001",85978PQM+C8, 85978PQM+C8
"37.33858599999995,-114.066685",85978WQM+C8, 85978WQM+C8
"37.434585999999946,-114.86668500000002",8597C4MM+R8, 8597C4MM+R8
"37.434585999999946,-114.66668500000002",8597C8MM+R8, 8597C8MM+R8
"37.434585999999946,-114.46668500000001",8597CGMM+R8, 8597CGMM+R8
"37.434585999999946,-114.26668500000001",8597CPMM+R8, 8597CPMM+R8
"37.434585999999946,-114.066685",8597CWMM+R8, 8597CWMM+R8
"37.53058599999994,-114.86668500000002",8597G4JM+68, 8597G4JM+68
"37.53058599999994,-114.46668500000001",8597GGJM+68, 8597GGJM+68
"37.53058599999994,-114.26668500000001",8597GPJM+68, 8597GPJM+68
"37.62658599999994,-114.26668500000001",8597JPGM+J8, 8597JPGM+J8
"37.62658599999994,-114.066685",8597JWGM+J8, 8597JWGM+J8
"37.722585999999936,-114.26668500000001",8597PPFM+28, 8597PPFM+28
"37.81858599999993,-114.26668500000001",8597RP9M+C8, 8597RP9M+C8
"37.91458599999993,-114.26668500000001",8597WP7M+R8, 8597WP7M+R8
"37.91458599999993,-114.066685",8597WW7M+R8, 8597WW7M+R8
"37.62658599999994,-113.866685",8598J4GM+J8, 8598J4GM+J8
"37.722585999999936,-113.466685",8598PGFM+28, 8598PGFM+28
"37.81858599999993,-113.466685",8598RG9M+C8, 8598RG9M+C8
"37.81858599999993,-113.266685",8598RP9M+C8, 8598RP9M+C8
"37.91458599999993,-113.866685",8598W47M+R8, 8598W47M+R8
"37.91458599999993,-113.466685",8598WG7M+R8, 8598WG7M+R8
"37.05058599999996,-112.86668499999999",8599342M+68, 8599342M+68
"37.05058599999996,-112.66668499999999",8599382M+68, 8599382M+68
"37.05058599999996,-112.26668499999998",85993P2M+68, 85993P2M+68
"37.05058599999996,-112.06668499999998",85993W2M+68, 85993W2M+68
"37.14658599999996,-112.86668499999999",859944WM+J8, 859944WM+J8
"37.14658599999996,-112.66668499999999",859948WM+J8, 859948WM+J8
"37.14658599999996,-112.26668499999998",85994PWM+J8, 85994PWM+J8
"37.14658599999996,-112.06668499999998",85994WWM+J8, 85994WWM+J8
"37.434585999999946,-112.26668499999998",8599CPMM+R8, 8599CPMM+R8
"37.53058599999994,-112.26668499999998",8599GPJM+68, 8599GPJM+68
"37.81858599999993,-112.26668499999998",8599RP9M+C8, 8599RP9M+C8
"37.91458599999993,-112.26668499999998",8599WP7M+R8, 8599WP7M+R8
"37.05058599999996,-111.86668499999998",859C342M+68, 859C342M+68
"37.05058599999996,-111.66668499999997",859C382M+68, 859C382M+68
"37.05058599999996,-111.46668499999997",859C3G2M+68, 859C3G2M+68
"37.05058599999996,-111.26668499999997",859C3P2M+68, 859C3P2M+68
"37.05058599999996,-111.06668499999996",859C3W2M+68, 859C3W2M+68
"37.14658599999996,-111.86668499999998",859C44WM+J8, 859C44WM+J8
"37.14658599999996,-111.66668499999997",859C48WM+J8, 859C48WM+J8
"37.14658599999996,-111.46668499999997",859C4GWM+J8, 859C4GWM+J8
"37.14658599999996,-111.26668499999997",859C4PWM+J8, 859C4PWM+J8
"37.24258599999995,-111.86668499999998",859C64VM+28, 859C64VM+28
"37.24258599999995,-111.66668499999997",859C68VM+28, 859C68VM+28
"37.24258599999995,-111.46668499999997",859C6GVM+28, 859C6GVM+28
"37.24258599999995,-111.26668499999997",859C6PVM+28, 859C6PVM+28
"37.24258599999995,-111.06668499999996",859C6WVM+28, 859C6WVM+28
"37.33858599999995,-111.86668499999998",859C84QM+C8, 859C84QM+C8
"37.33858599999995,-111.66668499999997",859C88QM+C8, 859C88QM+C8
"37.33858599999995,-111.46668499999997",859C8GQM+C8, 859C8GQM+C8
"37.33858599999995,-111.26668499999997",859C8PQM+C8, 859C8PQM+C8
"37.33858599999995,-111.06668499999996",859C8WQM+C8, 859C8WQM+C8
"37.434585999999946,-111.86668499999998",859CC4MM+R8, 859CC4MM+R8
"37.434585999999946,-111.66668499999997",859CC8MM+R8, 859CC8MM+R8
"37.434585999999946,-111.46668499999997",859CCGMM+R8, 859CCGMM+R8
"37.434585999999946,-111.26668499999997",859CCPMM+R8, 859CCPMM+R8
"37.434585999999946,-111.06668499999996",859CCWMM+R8, 859CCWMM+R8
"37.53058599999994,-111.66668499999997",859CG8JM+68, 859CG8JM+68
"37.53058599999994,-111.46668499999997",859CGGJM+68, 859CGGJM+68
"37.53058599999994,-111.26668499999997",859CGPJM+68, 859CGPJM+68
"37.53058599999994,-111.06668499999996",859CGWJM+68, 859CGWJM+68
"37.62658599999994,-111.86668499999998",859CJ4GM+J8, 859CJ4GM+J8
"37.62658599999994,-111.66668499999997",859CJ8GM+J8, 859CJ8GM+J8
"37.62658599999994,-111.46668499999997",859CJGGM+J8, 859CJGGM+J8
"37.62658599999994,-111.26668499999997",859CJPGM+J8, 859CJPGM+J8
"37.62658599999994,-111.06668499999996",859CJWGM+J8, 859CJWGM+J8
"37.722585999999936,-111.86668499999998",859CP4FM+28, 859CP4FM+28
"37.722585999999936,-111.66668499999997",859CP8FM+28, 859CP8FM+28
"37.722585999999936,-111.26668499999997",859CPPFM+28, 859CPPFM+28
"37.722585999999936,-111.06668499999996",859CPWFM+28, 859CPWFM+28
"37.81858599999993,-111.86668499999998",859CR49M+C8, 859CR49M+C8
"37.81858599999993,-111.66668499999997",859CR89M+C8, 859CR89M+C8
"37.81858599999993,-111.26668499999997",859CRP9M+C8, 859CRP9M+C8
"37.91458599999993,-111.86668499999998",859CW47M+R8, 859CW47M+R8
"37.91458599999993,-111.66668499999997",859CW87M+R8, 859CW87M+R8
"37.91458599999993,-111.26668499999997",859CWP7M+R8, 859CWP7M+R8
"37.91458599999993,-111.06668499999996",859CWW7M+R8, 859CWW7M+R8
"37.33858599999995,-110.86668499999996",859F84QM+C8, 859F84QM+C8
"37.62658599999994,-110.26668499999995",859FJPGM+J8, 859FJPGM+J8
"37.722585999999936,-110.26668499999995",859FPPFM+28, 859FPPFM+28
"37.91458599999993,-110.66668499999996",859FW87M+R8, 859FW87M+R8
"37.91458599999993,-110.46668499999996",859FWG7M+R8, 859FWG7M+R8
"37.05058599999996,-109.66668499999994",859G382M+68, 859G382M+68
"37.05058599999996,-109.46668499999994",859G3G2M+68, 859G3G2M+68
"37.14658599999996,-109.66668499999994",859G48WM+J8, 859G48WM+J8
"37.14658599999996,-109.46668499999994",859G4GWM+J8, 859G4GWM+J8
"37.24258599999995,-109.66668499999994",859G68VM+28, 859G68VM+28
"37.24258599999995,-109.46668499999994",859G6GVM+28, 859G6GVM+28
"37.33858599999995,-109.46668499999994",859G8GQM+C8, 859G8GQM+C8
"37.33858599999995,-109.26668499999994",859G8PQM+C8, 859G8PQM+C8
"37.434585999999946,-109.26668499999994",859GCPMM+R8, 859GCPMM+R8
"38.010585999999925,-118.86668500000007",85C3246M+68, 85C3246M+68
"38.010585999999925,-118.26668500000007",85C32P6M+68, 85C32P6M+68
"38.010585999999925,-118.06668500000006",85C32W6M+68, 85C32W6M+68
"38.10658599999992,-118.86668500000007",85C3444M+J8, 85C3444M+J8
"38.10658599999992,-118.66668500000007",85C3484M+J8, 85C3484M+J8
"38.10658599999992,-118.46668500000007",85C34G4M+J8, 85C34G4M+J8
"38.10658599999992,-118.26668500000007",85C34P4M+J8, 85C34P4M+J8
"38.10658599999992,-118.06668500000006",85C34W4M+J8, 85C34W4M+J8
"38.20258599999992,-118.86668500000007",85C3643M+28, 85C3643M+28
"38.20258599999992,-118.66668500000007",85C3683M+28, 85C3683M+28
"38.20258599999992,-118.46668500000007",85C36G3M+28, 85C36G3M+28
"38.20258599999992,-118.26668500000007",85C36P3M+28, 85C36P3M+28
"38.20258599999992,-118.06668500000006",85C36W3M+28, 85C36W3M+28
"38.298585999999915,-118.86668500000007",85C374XM+C8, 85C374XM+C8
"38.298585999999915,-118.66668500000007",85C378XM+C8, 85C378XM+C8
"38.298585999999915,-118.46668500000007",85C37GXM+C8, 85C37GXM+C8
"38.298585999999915,-118.26668500000007",85C37PXM+C8, 85C37PXM+C8
"38.298585999999915,-118.06668500000006",85C37WXM+C8, 85C37WXM+C8
"38.010585999999925,-117.86668500000006",85C4246M+68, 85C4246M+68
"38.010585999999925,-117.66668500000006",85C4286M+68, 85C4286M+68
"38.010585999999925,-117.06668500000005",85C42W6M+68, 85C42W6M+68
"38.010585999999925,-116.86668500000005",85C5246M+68, 85C5246M+68
"38.010585999999925,-116.66668500000004",85C5286M+68, 85C5286M+68
"38.010585999999925,-116.46668500000004",85C52G6M+68, 85C52G6M+68
"38.010585999999925,-116.26668500000004",85C52P6M+68, 85C52P6M+68
"38.010585999999925,-116.06668500000004",85C52W6M+68, 85C52W6M+68
"38.10658599999992,-116.86668500000005",85C5444M+J8, 85C5444M+J8
"38.10658599999992,-116.66668500000004",85C5484M+J8, 85C5484M+J8
"38.10658599999992,-116.46668500000004",85C54G4M+J8, 85C54G4M+J8
"38.10658599999992,-116.06668500000004",85C54W4M+J8, 85C54W4M+J8
"38.20258599999992,-116.86668500000005",85C5643M+28, 85C5643M+28
"38.20258599999992,-116.66668500000004",85C5683M+28, 85C5683M+28
"38.20258599999992,-116.46668500000004",85C56G3M+28, 85C56G3M+28
"38.20258599999992,-116.26668500000004",85C56P3M+28, 85C56P3M+28
"38.20258599999992,-116.06668500000004",85C56W3M+28, 85C56W3M+28
"38.298585999999915,-116.86668500000005",85C574XM+C8, 85C574XM+C8
"38.298585999999915,-116.66668500000004",85C578XM+C8, 85C578XM+C8
"38.298585999999915,-116.46668500000004",85C57GXM+C8, 85C57GXM+C8
"38.298585999999915,-116.26668500000004",85C57PXM+C8, 85C57PXM+C8
"38.298585999999915,-116.06668500000004",85C57WXM+C8, 85C57WXM+C8
"38.010585999999925,-115.86668500000003",85C6246M+68, 85C6246M+68
"38.010585999999925,-115.66668500000003",85C6286M+68, 85C6286M+68
"38.010585999999925,-115.46668500000003",85C62G6M+68, 85C62G6M+68
"38.010585999999925,-115.26668500000002",85C62P6M+68, 85C62P6M+68
"38.010585999999925,-115.06668500000002",85C62W6M+68, 85C62W6M+68
"38.10658599999992,-115.86668500000003",85C6444M+J8, 85C6444M+J8
"38.10658599999992,-115.66668500000003",85C6484M+J8, 85C6484M+J8
"38.10658599999992,-115.46668500000003",85C64G4M+J8, 85C64G4M+J8
"38.10658599999992,-115.26668500000002",85C64P4M+J8, 85C64P4M+J8
"38.10658599999992,-115.06668500000002",85C64W4M+J8, 85C64W4M+J8
"38.20258599999992,-115.86668500000003",85C6643M+28, 85C6643M+28
"38.20258599999992,-115.66668500000003",85C6683M+28, 85C6683M+28
"38.20258599999992,-115.46668500000003",85C66G3M+28, 85C66G3M+28
"38.20258599999992,-115.26668500000002",85C66P3M+28, 85C66P3M+28
"38.20258599999992,-115.06668500000002",85C66W3M+28, 85C66W3M+28
"38.298585999999915,-115.86668500000003",85C674XM+C8, 85C674XM+C8
"38.298585999999915,-115.66668500000003",85C678XM+C8, 85C678XM+C8
"38.298585999999915,-115.46668500000003",85C67GXM+C8, 85C67GXM+C8
"38.298585999999915,-115.26668500000002",85C67PXM+C8, 85C67PXM+C8
"38.298585999999915,-115.06668500000002",85C67WXM+C8, 85C67WXM+C8
"38.010585999999925,-114.86668500000002",85C7246M+68, 85C7246M+68
"38.010585999999925,-114.26668500000001",85C72P6M+68, 85C72P6M+68
"38.010585999999925,-114.066685",85C72W6M+68, 85C72W6M+68
"38.10658599999992,-114.86668500000002",85C7444M+J8, 85C7444M+J8
"38.10658599999992,-114.66668500000002",85C7484M+J8, 85C7484M+J8
"38.10658599999992,-114.46668500000001",85C74G4M+J8, 85C74G4M+J8
"38.10658599999992,-114.26668500000001",85C74P4M+J8, 85C74P4M+J8
"38.10658599999992,-114.066685",85C74W4M+J8, 85C74W4M+J8
"38.20258599999992,-114.86668500000002",85C7643M+28, 85C7643M+28
"38.20258599999992,-114.46668500000001",85C76G3M+28, 85C76G3M+28
"38.20258599999992,-114.26668500000001",85C76P3M+28, 85C76P3M+28
"38.20258599999992,-114.066685",85C76W3M+28, 85C76W3M+28
"38.298585999999915,-114.86668500000002",85C774XM+C8, 85C774XM+C8
"38.298585999999915,-114.66668500000002",85C778XM+C8, 85C778XM+C8
"38.298585999999915,-114.46668500000001",85C77GXM+C8, 85C77GXM+C8
"38.298585999999915,-114.26668500000001",85C77PXM+C8, 85C77PXM+C8
"38.298585999999915,-114.066685",85C77WXM+C8, 85C77WXM+C8
"38.010585999999925,-113.466685",85C82G6M+68, 85C82G6M+68
"38.10658599999992,-113.866685",85C8444M+J8, 85C8444M+J8
"38.10658599999992,-113.666685",85C8484M+J8, 85C8484M+J8
"38.10658599999992,-113.466685",85C84G4M+J8, 85C84G4M+J8
"38.10658599999992,-113.266685",85C84P4M+J8, 85C84P4M+J8
"38.20258599999992,-113.866685",85C8643M+28, 85C8643M+28
"38.20258599999992,-113.666685",85C8683M+28, 85C8683M+28
"38.20258599999992,-113.466685",85C86G3M+28, 85C86G3M+28
"38.20258599999992,-113.266685",85C86P3M+28, 85C86P3M+28
"38.20258599999992,-113.06668499999999",85C86W3M+28, 85C86W3M+28
"38.298585999999915,-113.866685",85C874XM+C8, 85C874XM+C8
"38.298585999999915,-113.666685",85C878XM+C8, 85C878XM+C8
"38.298585999999915,-113.466685",85C87GXM+C8, 85C87GXM+C8
"38.298585999999915,-113.266685",85C87PXM+C8, 85C87PXM+C8
"38.298585999999915,-113.06668499999999",85C87WXM+C8, 85C87WXM+C8
"38.010585999999925,-112.86668499999999",85C9246M+68, 85C9246M+68
"38.10658599999992,-112.66668499999999",85C9484M+J8, 85C9484M+J8
"38.010585999999925,-111.86668499999998",85CC246M+68, 85CC246M+68
"38.010585999999925,-111.66668499999997",85CC286M+68, 85CC286M+68
"38.010585999999925,-111.26668499999997",85CC2P6M+68, 85CC2P6M+68
"38.010585999999925,-111.06668499999996",85CC2W6M+68, 85CC2W6M+68
"38.298585999999915,-111.06668499999996",85CC7WXM+C8, 85CC7WXM+C8
"38.010585999999925,-110.86668499999996",85CF246M+68, 85CF246M+68
"38.010585999999925,-110.66668499999996",85CF286M+68, 85CF286M+68
"38.010585999999925,-110.46668499999996",85CF2G6M+68, 85CF2G6M+68
"38.010585999999925,-110.26668499999995",85CF2P6M+68, 85CF2P6M+68
"38.10658599999992,-110.86668499999996",85CF444M+J8, 85CF444M+J8
"38.10658599999992,-110.66668499999996",85CF484M+J8, 85CF484M+J8
"38.10658599999992,-110.46668499999996",85CF4G4M+J8, 85CF4G4M+J8
"38.10658599999992,-110.26668499999995",85CF4P4M+J8, 85CF4P4M+J8
"38.10658599999992,-110.06668499999995",85CF4W4M+J8, 85CF4W4M+J8
"38.20258599999992,-110.86668499999996",85CF643M+28, 85CF643M+28
"38.20258599999992,-110.66668499999996",85CF683M+28, 85CF683M+28
"38.20258599999992,-110.46668499999996",85CF6G3M+28, 85CF6G3M+28
"38.20258599999992,-110.26668499999995",85CF6P3M+28, 85CF6P3M+28
"38.20258599999992,-110.06668499999995",85CF6W3M+28, 85CF6W3M+28
"38.298585999999915,-110.86668499999996",85CF74XM+C8, 85CF74XM+C8
"38.298585999999915,-110.66668499999996",85CF78XM+C8, 85CF78XM+C8
"38.298585999999915,-110.46668499999996",85CF7GXM+C8, 85CF7GXM+C8
"38.298585999999915,-110.26668499999995",85CF7PXM+C8, 85CF7PXM+C8
"38.298585999999915,-110.06668499999995",85CF7WXM+C8, 85CF7WXM+C8
"38.10658599999992,-109.66668499999994",85CG484M+J8, 85CG484M+J8
"38.10658599999992,-109.46668499999994",85CG4G4M+J8, 85CG4G4M+J8
"38.20258599999992,-109.46668499999994",85CG6G3M+28, 85CG6G3M+28
"35.994586,-113.866685",8578X4VM+R8, nope
"35.994586,-114.26668500000001",8577XPVM+R8, nope
"35.994586,-113.666685",8578X8VM+R8, nope
"35.994586,-114.46668500000001",8577XGVM+R8, nope
"35.994586,-113.466685",8578XGVM+R8, nope
"35.994586,-114.66668500000002",8577X8VM+R8, nope
"35.994586,-113.266685",8578XPVM+R8, nope
"35.994586,-114.86668500000002",8577X4VM+R8, nope
"35.994586,-113.06668499999999",8578XWVM+R8, nope
"35.994586,-115.06668500000002",8576XWVM+R8, nope
"35.994586,-112.86668499999999",8579X4VM+R8, nope
"35.994586,-115.26668500000002",8576XPVM+R8, nope
"35.994586,-112.66668499999999",8579X8VM+R8, nope
"35.994586,-115.46668500000003",8576XGVM+R8, nope
"35.994586,-112.46668499999998",8579XGVM+R8, nope
"35.994586,-115.66668500000003",8576X8VM+R8, nope
"35.994586,-112.26668499999998",8579XPVM+R8, nope
"35.994586,-115.86668500000003",8576X4VM+R8, nope
"35.994586,-112.06668499999998",8579XWVM+R8, nope
"35.994586,-116.06668500000004",8575XWVM+R8, nope
"35.994586,-111.86668499999998",857CX4VM+R8, nope
"35.994586,-116.26668500000004",8575XPVM+R8, nope
"35.994586,-111.66668499999997",857CX8VM+R8, nope
"35.994586,-116.46668500000004",8575XGVM+R8, nope
"35.994586,-111.46668499999997",857CXGVM+R8, nope
"35.994586,-111.26668499999997",857CXPVM+R8, nope
"35.994586,-111.06668499999996",857CXWVM+R8, nope
"35.994586,-110.86668499999996",857FX4VM+R8, nope
"35.994586,-110.66668499999996",857FX8VM+R8, nope
"35.994586,-117.46668500000006",8574XGVM+R8, nope
"35.994586,-110.46668499999996",857FXGVM+R8, nope
"35.994586,-117.66668500000006",8574X8VM+R8, nope
"35.994586,-110.26668499999995",857FXPVM+R8, nope
"35.994586,-110.06668499999995",857FXWVM+R8, nope
"35.994586,-118.06668500000006",8573XWVM+R8, nope
"35.994586,-109.86668499999995",857GX4VM+R8, nope
"35.994586,-118.26668500000007",8573XPVM+R8, nope
"35.994586,-109.66668499999994",857GX8VM+R8, nope
"35.994586,-118.46668500000007",8573XGVM+R8, nope
"35.994586,-109.46668499999994",857GXGVM+R8, nope
"35.994586,-118.66668500000007",8573X8VM+R8, nope
"35.994586,-109.26668499999994",857GXPVM+R8, nope
"35.994586,-118.86668500000007",8573X4VM+R8, nope
"36.090585999999995,-114.066685",85873WRM+68, nope
"36.090585999999995,-113.866685",858834RM+68, nope
"36.090585999999995,-114.26668500000001",85873PRM+68, nope
"36.090585999999995,-113.666685",858838RM+68, nope
"36.090585999999995,-114.46668500000001",85873GRM+68, nope
"36.090585999999995,-113.466685",85883GRM+68, nope
"36.090585999999995,-114.66668500000002",858738RM+68, nope
"36.090585999999995,-113.266685",85883PRM+68, nope
"36.090585999999995,-114.86668500000002",858734RM+68, nope
"36.090585999999995,-113.06668499999999",85883WRM+68, nope
"36.090585999999995,-115.06668500000002",85863WRM+68, nope
"36.090585999999995,-112.86668499999999",858934RM+68, nope
"36.090585999999995,-115.26668500000002",85863PRM+68, nope
"36.090585999999995,-112.66668499999999",858938RM+68, nope
"36.090585999999995,-115.46668500000003",85863GRM+68, nope
"36.090585999999995,-112.46668499999998",85893GRM+68, nope
"36.090585999999995,-115.66668500000003",858638RM+68, nope
"36.090585999999995,-112.26668499999998",85893PRM+68, nope
"36.090585999999995,-115.86668500000003",858634RM+68, nope
"36.090585999999995,-112.06668499999998",85893WRM+68, nope
"36.090585999999995,-116.06668500000004",85853WRM+68, nope
"36.090585999999995,-111.86668499999998",858C34RM+68, nope
"36.090585999999995,-116.26668500000004",85853PRM+68, nope
"36.090585999999995,-111.66668499999997",858C38RM+68, nope
"36.090585999999995,-116.46668500000004",85853GRM+68, nope
"36.090585999999995,-111.46668499999997",858C3GRM+68, nope
"36.090585999999995,-116.66668500000004",858538RM+68, nope
"36.090585999999995,-111.26668499999997",858C3PRM+68, nope
"36.090585999999995,-116.86668500000005",858534RM+68, nope
"36.090585999999995,-111.06668499999996",858C3WRM+68, nope
"36.090585999999995,-110.86668499999996",858F34RM+68, nope
"36.090585999999995,-110.66668499999996",858F38RM+68, nope
"36.090585999999995,-110.46668499999996",858F3GRM+68, nope
"36.090585999999995,-110.26668499999995",858F3PRM+68, nope
"36.090585999999995,-110.06668499999995",858F3WRM+68, nope
"36.090585999999995,-118.06668500000006",85833WRM+68, nope
"36.090585999999995,-109.86668499999995",858G34RM+68, nope
"36.090585999999995,-118.26668500000007",85833PRM+68, nope
"36.090585999999995,-109.66668499999994",858G38RM+68, nope
"36.090585999999995,-118.46668500000007",85833GRM+68, nope
"36.090585999999995,-109.46668499999994",858G3GRM+68, nope
"36.090585999999995,-118.66668500000007",858338RM+68, nope
"36.090585999999995,-109.26668499999994",858G3PRM+68, nope
"36.090585999999995,-118.86668500000007",858334RM+68, nope
"35.898586,-114.066685",8577VWXM+C8, nope
"35.898586,-113.866685",8578V4XM+C8, nope
"35.898586,-114.26668500000001",8577VPXM+C8, nope
"35.898586,-113.666685",8578V8XM+C8, nope
"35.898586,-114.46668500000001",8577VGXM+C8, nope
"35.898586,-113.466685",8578VGXM+C8, nope
"35.898586,-114.66668500000002",8577V8XM+C8, nope
"35.898586,-113.266685",8578VPXM+C8, nope
"35.898586,-114.86668500000002",8577V4XM+C8, nope
"35.898586,-113.06668499999999",8578VWXM+C8, nope
"35.898586,-115.06668500000002",8576VWXM+C8, nope
"35.898586,-112.86668499999999",8579V4XM+C8, nope
"35.898586,-115.26668500000002",8576VPXM+C8, nope
"35.898586,-112.66668499999999",8579V8XM+C8, nope
"35.898586,-115.46668500000003",8576VGXM+C8, nope
"35.898586,-112.46668499999998",8579VGXM+C8, nope
"35.898586,-115.66668500000003",8576V8XM+C8, nope
"35.898586,-112.26668499999998",8579VPXM+C8, nope
"35.898586,-115.86668500000003",8576V4XM+C8, nope
"35.898586,-112.06668499999998",8579VWXM+C8, nope
"35.898586,-111.86668499999998",857CV4XM+C8, nope
"35.898586,-111.66668499999997",857CV8XM+C8, nope
"35.898586,-111.46668499999997",857CVGXM+C8, nope
"35.898586,-111.26668499999997",857CVPXM+C8, nope
"35.898586,-111.06668499999996",857CVWXM+C8, nope
"35.898586,-110.86668499999996",857FV4XM+C8, nope
"35.898586,-117.26668500000005",8574VPXM+C8, nope
"35.898586,-110.66668499999996",857FV8XM+C8, nope
"35.898586,-117.46668500000006",8574VGXM+C8, nope
"35.898586,-110.46668499999996",857FVGXM+C8, nope
"35.898586,-117.66668500000006",8574V8XM+C8, nope
"35.898586,-110.26668499999995",857FVPXM+C8, nope
"35.898586,-117.86668500000006",8574V4XM+C8, nope
"35.898586,-110.06668499999995",857FVWXM+C8, nope
"35.898586,-118.06668500000006",8573VWXM+C8, nope
"35.898586,-109.86668499999995",857GV4XM+C8, nope
"35.898586,-118.26668500000007",8573VPXM+C8, nope
"35.898586,-109.66668499999994",857GV8XM+C8, nope
"35.898586,-118.46668500000007",8573VGXM+C8, nope
"35.898586,-109.46668499999994",857GVGXM+C8, nope
"35.898586,-118.66668500000007",8573V8XM+C8, nope
"35.898586,-109.26668499999994",857GVPXM+C8, nope
"35.898586,-118.86668500000007",8573V4XM+C8, nope
"36.18658599999999,-114.066685",85875WPM+J8, nope
"36.18658599999999,-113.866685",858854PM+J8, nope
"36.18658599999999,-114.26668500000001",85875PPM+J8, nope
"36.18658599999999,-113.666685",858858PM+J8, nope
"36.18658599999999,-114.46668500000001",85875GPM+J8, nope
"36.18658599999999,-113.466685",85885GPM+J8, nope
"36.18658599999999,-114.66668500000002",858758PM+J8, nope
"36.18658599999999,-113.266685",85885PPM+J8, nope
"36.18658599999999,-114.86668500000002",858754PM+J8, nope
"36.18658599999999,-113.06668499999999",85885WPM+J8, nope
"36.18658599999999,-115.06668500000002",85865WPM+J8, nope
"36.18658599999999,-112.86668499999999",858954PM+J8, nope
"36.18658599999999,-115.26668500000002",85865PPM+J8, nope
"36.18658599999999,-112.66668499999999",858958PM+J8, nope
"36.18658599999999,-115.46668500000003",85865GPM+J8, nope
"36.18658599999999,-112.46668499999998",85895GPM+J8, nope
"36.18658599999999,-115.66668500000003",858658PM+J8, nope
"36.18658599999999,-112.26668499999998",85895PPM+J8, nope
"36.18658599999999,-115.86668500000003",858654PM+J8, nope
"36.18658599999999,-112.06668499999998",85895WPM+J8, nope
"36.18658599999999,-116.06668500000004",85855WPM+J8, nope
"36.18658599999999,-111.86668499999998",858C54PM+J8, nope
"36.18658599999999,-116.26668500000004",85855PPM+J8, nope
"36.18658599999999,-111.66668499999997",858C58PM+J8, nope
"36.18658599999999,-116.46668500000004",85855GPM+J8, nope
"36.18658599999999,-111.46668499999997",858C5GPM+J8, nope
"36.18658599999999,-116.66668500000004",858558PM+J8, nope
"36.18658599999999,-111.26668499999997",858C5PPM+J8, nope
"36.18658599999999,-116.86668500000005",858554PM+J8, nope
"36.18658599999999,-111.06668499999996",858C5WPM+J8, nope
"36.18658599999999,-110.86668499999996",858F54PM+J8, nope
"36.18658599999999,-110.66668499999996",858F58PM+J8, nope
"36.18658599999999,-110.46668499999996",858F5GPM+J8, nope
"36.18658599999999,-110.26668499999995",858F5PPM+J8, nope
"36.18658599999999,-110.06668499999995",858F5WPM+J8, nope
"36.18658599999999,-118.06668500000006",85835WPM+J8, nope
"36.18658599999999,-109.86668499999995",858G54PM+J8, nope
"36.18658599999999,-118.26668500000007",85835PPM+J8, nope
"36.18658599999999,-109.66668499999994",858G58PM+J8, nope
"36.18658599999999,-118.46668500000007",85835GPM+J8, nope
"36.18658599999999,-109.46668499999994",858G5GPM+J8, nope
"36.18658599999999,-118.66668500000007",858358PM+J8, nope
"36.18658599999999,-109.26668499999994",858G5PPM+J8, nope
"36.18658599999999,-118.86668500000007",858354PM+J8, nope
"35.802586000000005,-114.066685",8577RW3M+28, nope
"35.802586000000005,-113.866685",8578R43M+28, nope
"35.802586000000005,-114.26668500000001",8577RP3M+28, nope
"35.802586000000005,-113.666685",8578R83M+28, nope
"35.802586000000005,-114.46668500000001",8577RG3M+28, nope
"35.802586000000005,-113.466685",8578RG3M+28, nope
"35.802586000000005,-114.66668500000002",8577R83M+28, nope
"35.802586000000005,-113.266685",8578RP3M+28, nope
"35.802586000000005,-114.86668500000002",8577R43M+28, nope
"35.802586000000005,-113.06668499999999",8578RW3M+28, nope
"35.802586000000005,-115.06668500000002",8576RW3M+28, nope
"35.802586000000005,-112.86668499999999",8579R43M+28, nope
"35.802586000000005,-115.26668500000002",8576RP3M+28, nope
"35.802586000000005,-112.66668499999999",8579R83M+28, nope
"35.802586000000005,-115.46668500000003",8576RG3M+28, nope
"35.802586000000005,-112.46668499999998",8579RG3M+28, nope
"35.802586000000005,-115.66668500000003",8576R83M+28, nope
"35.802586000000005,-112.26668499999998",8579RP3M+28, nope
"35.802586000000005,-115.86668500000003",8576R43M+28, nope
"35.802586000000005,-112.06668499999998",8579RW3M+28, nope
"35.802586000000005,-111.86668499999998",857CR43M+28, nope
"35.802586000000005,-111.66668499999997",857CR83M+28, nope
"35.802586000000005,-111.46668499999997",857CRG3M+28, nope
"35.802586000000005,-111.26668499999997",857CRP3M+28, nope
"35.802586000000005,-111.06668499999996",857CRW3M+28, nope
"35.802586000000005,-110.86668499999996",857FR43M+28, nope
"35.802586000000005,-117.26668500000005",8574RP3M+28, nope
"35.802586000000005,-110.66668499999996",857FR83M+28, nope
"35.802586000000005,-117.46668500000006",8574RG3M+28, nope
"35.802586000000005,-110.46668499999996",857FRG3M+28, nope
"35.802586000000005,-117.66668500000006",8574R83M+28, nope
"35.802586000000005,-110.26668499999995",857FRP3M+28, nope
"35.802586000000005,-117.86668500000006",8574R43M+28, nope
"35.802586000000005,-110.06668499999995",857FRW3M+28, nope
"35.802586000000005,-118.06668500000006",8573RW3M+28, nope
